Wall time,Step,Value
1771273004.101203,545400,0.025779949501156807
1771273150.2121365,545700,0.016229882836341858
1771273247.4764757,545900,0.12036532908678055
1771275621.9622264,550400,0.06059863045811653
1771275872.4346657,550900,0.0930425152182579
1771275920.5565379,551000,0.10956589877605438
1771276276.4780712,551700,0.03726634755730629
1771276489.9816368,552100,0.015300225466489792
1771276597.314035,552300,0.004976468160748482
1771277768.9609706,554500,0.013844968751072884
1771279188.3653338,556700,0.04373253136873245
1771279872.1369112,557900,0.06687021255493164
1771281287.837962,560400,0.09389182925224304
1771283368.2697902,564300,0.04999401420354843
1771283951.3623786,565300,0.09115191549062729
1771284696.7852495,566700,0.04895934462547302
1771285741.485141,568700,0.015384710393846035
1771286823.1415486,570600,0.11099211871623993
1771287037.6114516,571300,0.00618040980771184
1771287471.5266075,572300,0.1065506637096405
1771287830.428135,573000,0.053905896842479706
1771287993.363727,573300,0.03029869869351387
1771288365.5670671,574000,0.03415331244468689
1771289028.8487685,575200,0.06609088182449341
1771289180.8298173,575500,0.042393285781145096
1771289233.515965,575600,0.03434447571635246
1771289284.3031292,575700,0.0150546720251441
1771289336.3225844,575800,0.03625637665390968
1771290075.39075,577200,0.005112260114401579
1771290531.0827842,578100,0.06816449761390686
1771290937.1692057,578900,0.02573903650045395
1771293164.9666748,583200,0.11432981491088867
1771294941.5377934,586600,0.005415139254182577
1771295624.7146027,587900,0.009422624483704567
1771295683.633559,588000,0.0662158727645874
1771295784.0953043,588200,0.08867970108985901
1771299291.4016895,594800,0.00615562591701746
1771299626.3372602,595300,0.045332491397857666
1771299792.0972486,595600,0.00921899825334549
1771300230.771998,596400,0.14039751887321472
1771301127.2266092,598100,0.03602590411901474
1771301596.9893525,599000,0.18313008546829224
1771301856.3251133,599700,0.020780112594366074
1771302067.9758315,600300,0.07957863807678223
1771302212.62283,600900,0.03516877442598343
1771302238.1658683,601000,0.013531159609556198
1771303681.2289555,604500,0.07262089103460312
1771304163.9699016,605300,0.009369142353534698
1771305464.3149467,607600,0.02994917333126068
1771305580.0048537,607800,0.11371462047100067
1771305640.0800538,607900,0.08710552006959915
1771306278.2434568,609000,0.059740304946899414
1771307478.39332,610700,0.06812375783920288
1771307713.4353046,611100,0.024307895451784134
1771307833.1392546,611300,0.03804003447294235
1771309144.4196026,613300,0.08548421412706375
1771309507.312072,613800,0.0038581998087465763
1771309633.903239,614000,0.02372201904654503
1771309757.5278103,614200,0.053686391562223434
1771311507.5191467,616800,0.0401482954621315
1771313840.0928035,620500,0.20766913890838623
1771314215.8940654,621100,0.059292107820510864
1771314835.367113,622100,0.012326315976679325
1771315081.5877619,622500,0.05305872857570648
1771315329.6016705,622900,0.10226961970329285
1771315749.3516448,623600,0.06374486535787582
1771316169.9681942,624300,0.07480452954769135
1771316712.0918787,625100,0.08355823904275894
1771318430.6629221,627900,0.06825099885463715
1771318476.9417737,628100,0.029388900846242905
1771318637.401458,628800,0.04207577183842659
1771318900.1773086,629600,0.028201626613736153
1771318952.3010323,629700,0.08186587691307068
1771319121.1026998,630000,0.09536373615264893
1771319997.6091812,631400,0.04092079773545265
1771321157.8262136,632800,0.08245188742876053
1771321555.9630582,633200,0.022379891946911812
1771321655.9145405,633300,0.062308840453624725
1771321745.5386167,633400,0.04875723645091057
1771323058.0762174,634700,0.09168170392513275
1771324182.2333868,635800,0.02398453652858734
1771324287.465318,635900,0.023484552279114723
1771324783.4917216,636400,0.026965104043483734
1771324966.9880645,636600,0.07475481927394867
1771325267.9594667,636900,0.07197777926921844
1771325935.4218512,638000,0.08141638338565826
1771327473.7799053,640600,0.09372935444116592
1771328548.3460596,642400,0.009357484057545662
1771329630.9304643,644300,0.008020138368010521
1771329982.1102443,644900,0.038142431527376175
1771330619.9948728,645900,0.1750486046075821
1771331445.2599099,647300,0.020538385957479477
1771332543.8970942,649100,0.058045435696840286
1771332727.6788876,649400,0.11407561600208282
1771332783.8723876,649500,0.07231572270393372
1771334454.2617023,652200,0.026835713535547256
1771334819.1572962,652800,0.11713705956935883
1771334995.1827302,653100,0.10421864688396454
1771335528.9697874,654000,0.034000806510448456
1771335869.8629394,654600,0.021897051483392715
1771336239.5360105,655100,0.022856783121824265
1771336297.7804193,655200,0.04089663177728653
1771337018.029102,656400,0.09971706569194794
1771337136.9716973,656900,0.057837050408124924
1771337540.222709,658500,0.020477786660194397
